userId,umap_1,umap_2
UC0ss0Q6It-5M5sC8A-byypw,8.965489,-3.329244
UC0viMufzTU9aYptcTaSr_UQ,-4.070374,-0.27520892
UC0yv-OovB0Gm2FDLILaDHAA,2.770232,8.8358555
UC0zy_5p_Cekk9SJlvz0aFmg,1.9495827,-0.36492413
UC1097hTvhbfwlob-QabxODw,-4.42962,6.1819296
UC13bTSnfoE6-yCX_VxpJAKg,-2.463081,10.660089
UC15g0XAgYN2S9VXFYS0mMOA,-1.8606881,7.174729
UC178EW-8X5DhhH7CbE0x30A,11.31982,2.1092474
UC178K2GpAD3ixne4n9bc3Sg,-2.7039194,5.3402276
UC19_brJuQg39ocRlhv-J1FQ,-0.37399173,-0.30416048
UC19lAxVK1IKP2q02012gxJQ,-4.407216,6.2693157
UC19vDD0xuulm-XddkcozXbw,-2.5022836,1.5729674
UC1BK8uYkW2kZFH2JpjSkvyw,2.0635438,-0.16918112
UC1DGACDHQr-2psPAk9Nr-Fg,0.5848161,-2.476211
UC1ESGKRTPh_MTwT08XPVMDQ,-4.314726,0.5831231
UC1F5xbRoE-T_YEcy6XFPsMA,-0.2205928,-6.191863
UC1FVFKyx2KcJIT899O-FsUQ,-3.818985,6.829122
UC1FY06yrvjVD8v1CEEqHmDA,-6.056414,9.105987
UC1JbxMi_Zv6VeWSLahrbVxQ,-1.226753,9.374893
UC1K6jBYLly7LD1GvH31uJ9Q,-3.7278214,-1.2093354
UC1K6y3vwIyi767YFiV3sPgw,3.2328353,-5.195423
UC1Lw2zuslznBBzq3aR4hT4g,2.4443219,5.890683
UC1PZN8T53aaa2T2G6t2qu0A,0.94984543,1.591196
UC1Q3T4ZSDZTr7X_Fo6oAkxw,-0.32784092,-2.6856732
UC1SgB6EBoN-7MSL4vlJZCKA,9.527418,5.135618
UC1Vubzpcxtyd1h0z5h813nA,-0.9051898,6.972649
UC1WwkL3Oedh9vKzDrUdAQsg,4.9774637,8.35335
UC1Ybc_HA5Gy-vScsaO3gOTg,-1.6263704,9.194655
UC1ZhA4pAPE3yV7pwR-6fF3Q,2.8356493,8.046643
UC1_yIinfNbWInCUj59ZaGQg,-2.8232765,1.7843764
