userId,latency_variance_score,mean_text_length,std_text_length,unique_comment_ratio,max_duplicate_count,total_duplicates,circular_mean_hour,mean_hour_deviance,std_hour_deviance,commentCount,unique_channel_count
UC-qrLi0LFsZcMa8iFNSto7A,0.4588997699972882,-0.009087231268662127,0.07868621463303402,0.0,-0.22171277343426476,-0.24787180845699888,-1.2897928715962577,-0.9726631461578555,-0.6434535368766462,0.7000714919210592,0.25
UC-shWlsEYm5Qd3eaCoWusPw,-0.2626074635517294,0.03836213141101668,-0.09791421263718598,0.0,-0.22171277343426476,-0.24787180845699888,1.081251948744284,0.8371042919412478,0.30382026877026513,-0.16520989753305204,0.0
UC-t2zx9mcjh4CR-V4CcGlPg,4.483594268368191,-0.18512831882169317,-0.2016762753985522,0.0,-0.22171277343426476,-0.24787180845699888,0.438683910503682,-1.3737130345248074,-1.2147790919480497,-0.020996332624033515,0.0
UC-tAztCfSbLUftcrb3r4lHw,1.139178446212988,-0.4185896097890412,-0.5335601538578526,0.0,-0.22171277343426476,-0.24787180845699888,-1.5104468046623654,-1.0626533451216789,-1.1363133422457787,-0.5978505922601076,0.0
UC-tP9luhDME3Y0yO-WqbbcQ,0.6330319038134401,-0.3418129589374355,-0.3237834522431315,0.0,-0.22171277343426476,-0.24787180845699888,-0.8228718986270195,0.9924718831507433,0.025997637103780932,0.4116443621030221,0.25
UC-th9WaXgUbwOoJ1S5mX5uQ,-0.20412627689152896,-0.15753487055487872,-0.2543223204335253,0.0,-0.22171277343426476,-0.24787180845699888,1.1710492953180305,0.45914246043023926,1.4615147449964716,-0.5978505922601076,0.25
UC-tukbjmNwzijx2trCa1yHw,3.9340754390896726,-0.3524783446583117,-0.37261267644929413,0.0,-0.22171277343426476,-0.24787180845699888,-1.1855342270258078,-1.3737130345248085,-1.2147790919480497,-0.5978505922601076,0.0
UC-uTPn6USADmLGXeBe44aBA,2.8696302905822164,-0.4098716407608131,-0.43821862937797973,0.0,0.6913574657089212,0.7154674764909068,-1.185534227025808,-1.3737130345248076,-1.2147790919480497,-0.3094234624420706,0.0
UC-xW1QyTj9XfHwzTWDVarpw,0.2742215338646481,-0.3312888366035907,-0.2689333068778013,0.0,-0.22171277343426476,-0.24787180845699888,1.2378781588933871,-0.38802747278007665,-0.5354352115798987,-0.5978505922601076,0.25
UC-xnXR4fv772MVr4WUN5uTw,0.30700354486506287,-0.3202702924151358,-0.36223709250373753,0.0,-0.22171277343426476,-0.24787180845699888,-1.1626614788228706,-0.8335546451334167,-0.6943876375886805,-0.45363702735108913,0.25
UC-yPYOzjhFnwzbTJkw4Oo3g,-0.16225503296817348,3.1585171924686803,3.5898964111739167,0.0,0.6913574657089212,1.6788067614388125,0.8583844699050778,-0.18116958606630756,-0.31856835581495907,-0.16520989753305204,0.5
UC-z-vIKgXF_ORkE9pZWZ6EQ,0.02992306266680528,-0.3765738423891087,-0.3613328061579102,0.0,-0.22171277343426476,-0.24787180845699888,0.731856345668751,0.8051962389968281,-0.162194389607893,3.728556355010449,0.25
UC0-uMmXdJLxnBsZhnQKIb0w,-0.22382959459247495,-0.28878873759097895,-0.22878480791660924,0.0,-0.22171277343426476,-0.24787180845699888,0.823874721064356,0.8409663148953311,2.291191710477039,-0.3094234624420706,0.5
UC0-ysskkXPHysgsUGBYhsGA,0.7273367610760342,-0.24792325777115995,-0.2613971555995773,0.0,-0.22171277343426476,-0.24787180845699888,-0.8647393127988072,-0.9507602463526608,-0.9754022023423292,0.7000714919210592,0.0
UC007tubOj6VJhslWWKSWnYg,-0.03437709194495843,-0.007936943688548697,0.03003259617446302,0.0,-0.22171277343426476,-0.24787180845699888,1.1490502563351082,0.618996014602496,0.37795661671140546,0.12321723228498502,0.0
UC01O-uumR9ZROb21Hs1Tfwg,-0.2934282233992966,2.227556156084514,5.808093054323661,0.0,-0.22171277343426476,-0.24787180845699888,0.6885636239697576,-1.3737130345248085,-1.2147790919480497,-0.5978505922601076,0.0
UC025gI1MY50e0WLX9KHNScw,-0.19251540498633582,0.17838946380596443,0.004382684600045765,0.0,-0.22171277343426476,-0.24787180845699888,-0.003633434999736436,-0.09472260267945684,1.4260041425117518,-0.45363702735108913,0.0
UC04iSUzuD5h5WR9fe-mINjA,-0.2900021066476582,0.44339957787700807,0.5450117393890815,0.0,-0.22171277343426476,-0.24787180845699888,-0.685774800093657,1.996875315277476,2.361238437357569,-0.5978505922601076,0.0
UC04kVGgTePaBx-2TS6U6VnQ,0.22220469710512394,-0.19858197472945255,-0.1212479345653359,0.0,-0.22171277343426476,-0.24787180845699888,0.6688635785656118,1.7137388352393321,0.5043127546377382,0.7000714919210592,0.0
UC04o2mBHApVFKXeWRkkITzQ,0.053340718584350515,-0.038449835287346856,-0.39334308455504596,0.0,-0.22171277343426476,-0.24787180845699888,-1.3883826237222034,-0.1319673943378741,1.0399058802213437,-0.45363702735108913,0.25
UC05d3jeIXecQvsHDqfOJ4Vg,-0.17322958904337166,-0.1662932005508301,-0.4317273211234463,0.0,0.6913574657089212,0.7154674764909068,0.33260723772508005,-0.18536457786374672,-0.6944010601834055,-0.45363702735108913,0.5
UC09xnooOZiUMUa7ntYIXcow,-0.18706187427329277,-0.2761961156613162,-0.27277921473377126,0.0,-0.22171277343426476,-0.24787180845699888,-1.2864813765633019,0.10725838709134154,1.1376148930620786,-0.5978505922601076,0.0
UC0ALhDTSr9cSr69qFh8lcSQ,1.8696009518415244,-0.27495734442119407,-0.20885103609782874,0.0,-0.22171277343426476,-0.24787180845699888,0.5018958939028777,-0.15301247557639758,-0.8497768983241154,0.5558579270120406,0.25
UC0B140mvBpAYyQaQzAt_ZUg,0.1282413424734279,-0.33545610652101926,-0.10728948927128384,0.0,-0.22171277343426476,-0.24787180845699888,-1.3765846332324263,-0.8461463806131637,-0.6440481368717614,0.4116443621030221,0.0
UC0B4K8eXgbayzhjXCr3Gb6w,0.19459178093471396,-0.1965235653755653,0.021996005043498103,0.0,-0.22171277343426476,-0.24787180845699888,0.2888935267449559,-1.1667200510605311,-1.0229319919979842,-0.5978505922601076,0.25
UC0CSjZtlEdmz4reiLuSLY_w,-0.2932880207566451,-0.16007761152144526,-0.2719638875067969,0.0,-0.22171277343426476,-0.24787180845699888,-1.3529861973817712,0.5267464559234556,2.270519093599184,-0.5978505922601076,0.0
UC0Emt6egSgzy6-3Lv6-tMWw,-0.23169990931274398,2.180091658041939,2.4264997843775746,0.0,-0.22171277343426476,-0.24787180845699888,-1.5367251602044596,0.5953743201292054,-0.05193401179863861,-0.5978505922601076,0.0
UC0EtW3yQzTBYwrRBFh7aEcg,1.2662784772929416,-0.2651775714728613,-0.4447480729512653,0.0,-0.22171277343426476,-0.24787180845699888,-0.18601537316150651,-1.3737130345248074,-1.2147790919480497,-0.5978505922601076,0.0
UC0FCSAxhpuGQTQRzsF4KrSQ,3.360333744048805,-0.2261888766521747,-0.2597924330235292,0.0,-0.22171277343426476,-0.24787180845699888,-0.9356545135597326,-1.3737130345248079,-1.2147790919480497,-0.5978505922601076,0.0
UC0FWQr_e5lJCEGvqYZ8LW8w,2.1904714693527763,-0.39824768205650907,-0.4649379722517605,0.0,-0.22171277343426476,-0.24787180845699888,-0.3647363840528615,-0.7632954703965973,-0.6219351802019142,-0.5978505922601076,0.0
UC0JK4HrDpgWyWOLeMdCeU9g,-0.27481245404226057,0.23731647668195047,0.6080629840776238,0.0,-0.22171277343426476,-0.24787180845699888,0.16517556001714476,0.8661651624319203,1.1286599666443813,-0.3094234624420706,0.0
UC0L1X3iro6II3nJB0ySwmpg,0.8655344415059597,-0.5575927826280108,-0.6003272946293761,0.0,-0.22171277343426476,-0.24787180845699888,1.1883230509019085,-1.3737130345248085,-1.2147790919480497,-0.5978505922601076,0.0
UC0Lv5YLenCRITzqrIBIPAPQ,-0.2957292495228265,0.16345590574835156,-0.475546420993011,0.0,-0.22171277343426476,-0.24787180845699888,0.4209603882804397,-1.2154359321644714,-1.0219211620241255,-0.3094234624420706,0.0
UC0MY8ErvkPIu65fCEGBmmWQ,0.4762568698625987,3.334878298969223,6.169801721652517,0.0,15.300481291999896,8.422181756074153,0.18354691443892768,0.8637129793879491,-0.09111192684893557,6.0359733935547455,0.25
UC0NgDwAaPqWvrlXwzJq-eow,0.08886968575336725,0.5768934786217502,0.7368375394128592,0.0,0.6913574657089212,1.6788067614388125,1.2424453930725636,-0.22429388018298566,-0.021987641496796287,0.12321723228498502,0.25
UC0P7ZJSN8jgQFvUXVAlTnfw,0.9679073831469833,-0.008360733849643094,-0.15629674283888817,0.0,-0.22171277343426476,-0.24787180845699888,0.4792957159487659,0.1787219491767333,2.0824600714580987,-0.5978505922601076,0.25
UC0Pah0FnvKA1xJ_Ts-ajulg,0.08124281117013281,0.21511794443414753,-0.06455388118367823,0.0,-0.22171277343426476,-0.24787180845699888,0.9591341964657406,-1.1941183414104872,-1.0202827234216143,-0.45363702735108913,0.0
UC0Qpf8nNz09Cu2bJ-vtfkHg,-0.26281662108269327,3.0591535350549357,4.874865515508365,0.0,-0.22171277343426476,-0.24787180845699888,0.5636237672367195,1.9598358828620666,0.5507894265023762,-0.3094234624420706,0.0
UC0R8mCvGGGEEKMgWJmAoxtA,-0.23232259497396196,1.1107278182136875,1.491157333798252,0.0,-0.22171277343426476,-0.24787180845699888,-1.0124952124092625,-0.2350684430122594,0.5739249102815147,-0.45363702735108913,0.0
UC0RSVKxl1or-AIBO6lbaEKQ,3.8880160472662038,-0.4151992885002858,-0.28314759245699955,0.0,-0.22171277343426476,-0.24787180845699888,0.4885909030662373,-1.0626533451216793,-1.1363133422457765,-0.5978505922601076,0.0
UC0STFkkGT2ZDc18gZp1QjTg,2.0698537923123466,-0.40623915366571806,-0.4957744187511198,0.0,-0.22171277343426476,-0.24787180845699888,0.8804842078150018,0.5212147197122343,0.7168240666627924,-0.3094234624420706,0.0
UC0TrFwDaV06zckO6v5f6mIQ,0.18581063735456307,-0.002210343306580499,0.025600682265650012,0.0,-0.22171277343426476,-0.24787180845699888,0.3303858020216265,-0.3798013656013851,-0.1548343096719178,4.305410614646523,0.25
UC0VRhMJvKrtMCEYdRCQReVw,-0.26104673041562926,0.4229517026042024,1.0054418983038529,0.0,-0.22171277343426476,-0.24787180845699888,0.6019529345090077,0.5395464991620073,0.25398422449946517,-0.16520989753305204,0.0
UC0WmntVL_fy1qRU_fhyvJnQ,3.9316209115099987,-0.023087441947674148,0.6702175275166526,0.0,-0.22171277343426476,-0.24787180845699888,-0.8107146568266947,-1.3737130345248085,-1.2147790919480497,-0.16520989753305204,0.0
UC0WtOA7yunwSsSiy_OmLq0g,-0.18488420309179518,-0.24610701422361242,-0.27797344958144493,0.0,-0.22171277343426476,-0.24787180845699888,-1.560353797224921,-1.3737130345248085,-1.2147790919480497,-0.16520989753305204,0.0
UC0XuK0OcU1tj9i_ksTZeayg,3.4379647392677817,0.3103294672933605,0.5536987137790537,0.0,-0.22171277343426476,-0.24787180845699888,0.5636237672367195,-1.373713034524806,-1.2147790919480497,-0.5978505922601076,0.0
UC0Ype554r1Bz6DkNMPiBc9A,-0.1724518395995027,-0.30925174822668094,-0.3097764270348036,0.0,-0.22171277343426476,-0.24787180845699888,1.1963504911047609,-0.23195880989365356,0.10046617310772256,-0.5978505922601076,0.0
UC0a8VrAO1wApos7B8dNQNMQ,2.265222767338675,0.1798020976762792,0.7128574000700392,0.0,-0.22171277343426476,-0.24787180845699888,-1.210384754051496,-1.1667200510605327,-1.0229319919979818,-0.5978505922601076,0.0
UC0aA0vamcbHv0tif7rDY4UQ,-0.16717566458351169,-0.46690168815380495,-0.5356552140102063,0.0,-0.22171277343426476,-0.24787180845699888,-1.0115922434943756,2.1036170299345636,2.6149960386058693,-0.5978505922601076,0.25
UC0bD9jiD7wlQlYgIxzVZzBg,-0.2342943252266358,-0.15257047152491554,-0.15221168934306858,0.0,-0.22171277343426476,-0.24787180845699888,-0.099404683700757,1.8956447819872653,0.8898816933093051,-0.3094234624420706,0.25
UC0bN8JagMTQ1ywkfOTYCPAA,0.20715439894143076,-0.3043781613740951,-0.3351966642776018,0.0,-0.22171277343426476,-0.24787180845699888,1.3936787620757263,0.06143867564420806,0.4407986278409569,-0.16520989753305204,0.25
UC0bf0SDC-epak0Q24x985dA,-0.2799603929964568,0.7607206108072451,2.3242110445465225,0.0,-0.22171277343426476,-0.24787180845699888,1.354403760295448,1.0372335965176753,1.9164292283902864,0.5558579270120406,0.0
UC0ceZLTdPJQhwrt5pf7Q3vA,-0.2598895649643805,-0.16699951748598743,-0.3122825506660647,0.0,-0.22171277343426476,-0.24787180845699888,-0.3953495613527378,0.35479381152764494,-0.17428836293153616,-0.45363702735108913,0.0
UC0cgJ93XWryCESv7H_XyJPw,-0.15076450278169806,-0.32450819402608005,-0.3753367284588449,0.0,0.6913574657089212,0.7154674764909068,-0.3109552298945442,-1.3737130345248074,-1.2147790919480497,-0.45363702735108913,0.25
UC0cuFt4J3uYqRZcbsxHLZuw,-0.25613727621378113,0.058719194506445,-0.09587502954794727,0.0,-0.22171277343426476,-0.24787180845699888,0.1647488626624922,-0.40861413334701735,0.27171949788401273,-0.3094234624420706,0.0
